id,person,recommended_recipes,healthiness,created,llm_nudges
83,41,"[2955, 2746, 200]",Healthy,2024-12-11 10:18:35.683663+00:00,"[['#HealthyChickenPasta', '#LowFatHighProtein', '#NutritiousPastaDish', '#DeliciousAndGoodForYou', '#EasyAndHealthyMeal', '#FSA5Approved'], ['#HealthyHamburgerSoup', '#NutritiousSoup', '#LowCalorieDinner', '#ProteinPackedMeal', '#FSAapprovedRecipe', '#EasyHealthyEating'], ['#HealthyBeefSkewers', '#LowCalorieProtein', '#GingerHoisinGoodness', '#NutrientPackedSkewers', '#DeliciouslyHealthyEats', '#FSA6ApprovedDish']]"
82,42,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:18:02.223699+00:00,"[['#UnhealthyHamChowder', '#HighCalorieChowder', '#FatLadenSoup', '#LowNutrientChowder', '#NotWorthIt', '#InactiveProcess'], ['#SausagePastaSauce', '#ItalianSausage', '#NotSoHealthy', '#HighCalorieMeal', '#LowFSArating', '#NotRecommended'], ['#HealthyRicottaGnocchi', '#LowFatGnocchi', '#ProteinPackedGnocchi', '#FSA10Gnocchi', '#442CalorieGnocchi', '#NutrientRichGnocchi']]"
81,42,"[1005, 2329, 236]",Healthy,2024-12-11 10:18:02.220254+00:00,"[['#HealthyProteinPackedMeal', '#LowFatHighProteinDish', '#NutrientRichBlondeChickenChili', '#FSAapprovedChickenChili', '#HighProteinLowCalorieOption', '#BalancedMealOption'], ['#HealthyEatingGoals', '#LowFatHighProtein', '#NutrientPackedMeal', '#FSA5Approved', '#CalorieSmartChoice', '#EnergyBoostingDinner'], ['#HealthyMeatloafAlternative', '#LowCalorieHighProtein', '#FSA6Approved', '#HeartHealthyIngredients', '#EasyAndQuickRecipe', '#BoostYourProteinIntake']]"
80,34,"[3735, 5569, 5989]",Unhealthy,2024-12-11 10:16:58.854410+00:00,"[['#UnhealthyHawaiianChicken', '#HighCalorieDish', '#HighFatContent', '#LowProteinOption', '#NotRecommendedForRegularDiet', '#FSA10HawaiianChicken'], ['#HeartHealthyPotPie', '#HighProteinDish', '#LowFatComfortFood', '#NutritiousChickenPie', '#UnhealthyFSA10Score', '#CalorieRichMeal'], ['#UnhealthyEatingChoice', '#HighCalorieDrumettes', '#SugaryAndFattyMeal', '#UnbalancedNutrition', '#NotRecommendedForHealthyDiet', '#CalorieOverload']]"
79,34,"[2803, 936, 446]",Healthy,2024-12-11 10:16:58.850882+00:00,"[['#DivineSpaghettiSauce', '#HealthyEating', '#FSA6', '#LowCalorieHighProtein', '#NutritiousIngredients', '#DeliciousAndHealthy'], ['#HealthyPorkChopCasserole', '#LowFatHighProtein', '#BalancedMealOption', '#NutritiousCabbageRecipe', '#FSA6Approved', '#CalorieFriendlyDinner'], ['#NutritiousBrazilianStew', '#HealthyBeans', '#ProteinPackedMeal', '#FSAapprovedRecipe', '#BalancedDietChoice', '#HeartHealthyStew']]"
78,32,"[3489, 3735, 5687]",Unhealthy,2024-12-11 10:16:47.587803+00:00,"[['#HealthyEating', '#AvocadoSalsa', '#ProteinPacked', '#LowFatOption', '#NutrientRich', '#KeepItLight'], ['#UnhealthyChoice', '#HighCalorieContent', '#LowFSArating', '#HighFatContent', '#ProteinRich', '#NotFitForRegularDiet'], ['#HeartHealthyCasserole', '#LowFatHighProtein', '#NutritiousHamDish', '#UnhealthyFSA', '#CalorieBomb', '#NotRecommended']]"
77,32,"[561, 494, 446]",Healthy,2024-12-11 10:16:47.584577+00:00,"[['#HealthyEating', '#NutritiousDinner', '#LowFatMeal', '#ProteinPacked', '#DeliciouslyFlavorful', '#EnergyBoosting'], ['#HealthyEating', '#LowFat', '#HighProtein', '#NutrientRich', '#FSA6', '#EasyRecipe'], ['#HealthyBeans', '#ProteinPackedStew', '#LowFatDish', '#NutrientRichMeal', '#FSA6Approved', '#EnergyBoostingMeal']]"
76,38,"[3489, 3735, 5687]",Unhealthy,2024-12-11 10:16:45.920061+00:00,"[['#HealthySteakOption', '#ProteinPackedMeal', '#AvocadoSalsaDelight', '#LowFatDish', '#NotRecommendedForWeightGoals', '#HighCalorieContent'], ['#NotHealthy', '#HighFat', '#LowQualityProtein', '#UnbalancedMeal', '#UnsatisfyingCalories', '#SkipThisDish'], ['#HealthyHamCasserole', '#LowFSAHamCasserole', '#ProteinPackedMeal', '#NutrientRichIngredients', '#CalorieConsciousChoice', '#NotForEverydayConsumption']]"
75,38,"[561, 494, 446]",Healthy,2024-12-11 10:16:45.916795+00:00,"[['#HeartHealthyTagine', '#LowFatHighProtein', '#NutritiousMoroccanCuisine', '#FSA6Approved', '#CalorieFriendlyDish', '#EasyAndHealthyMeal'], ['#HealthyEatingMadeEasy', '#NutrientRichMeal', '#LowFatHighProteinDish', '#FSA6Approved', '#CalorieSmartOption', '#DeliciousAndNourishing'], ['#HealthyBeansStew', '#NutritiousBrazilianStew', '#LowFatHighProtein', '#FSAapprovedStew', '#CalorieSmartStew', '#EnergyBoostingMeal']]"
74,39,"[3992, 3649, 4516]",Unhealthy,2024-12-11 10:16:45.491220+00:00,"[['#HealthyBaking', '#LowCalorieTreat', '#NutritiousCoffeecake', '#AlmondGoodness', '#RaspberryDelight', '#EatingGoalsNeeded'], ['#HealthyEnchiladaCasserole', '#LowCalorieMexicanDish', '#ProteinPackedCasserole', '#NutrientRichMeal', '#ModerateFatContent', '#NotRecommendedForInactiveIndividuals'], ['#DecadentCoconutBonBons', '#HighFatIndulgence', '#UnhealthyTreat', '#CalorieBomb', '#NotForWeightLoss', '#InactiveLifestyle']]"
73,39,"[2955, 2746, 200]",Healthy,2024-12-11 10:16:45.487881+00:00,"[['#HealthyChickenPastaOption', '#LowFatHighProteinMeal', '#DeliciousAndNutritious', '#FSA5ApprovedDish', '#NutrientRichPasta', '#CalorieFriendlyDinner'], ['#HealthyHamburgerSoup', '#LowCalorieDish', '#ProteinPackedMeal', '#NutritiousIngredients', '#FSA5Approved', '#EasyHealthyRecipe'], ['#HealthyEating', '#LowFatHighProtein', '#NutritiousMeal', '#BalancedDietOption', '#CalorieFriendly', '#DeliciousAndHealthy']]"
72,40,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:16:35.459378+00:00,"[['#HighFatLowProtein', '#UnhealthyChowder', '#HighCalorieMeal', '#NotWeightLossFriendly', '#PoorNutritionalChoice', '#AvoidForLowActivityLevels'], ['#HealthyItalianSausageSauce', '#LowCaloriePastaSauce', '#LeanProteinSausageDish', '#FSA10PastaSauce', '#ReducedFatItalianSausage', '#NotRecommendedForWeightLoss'], ['#HealthyRicottaGnocchi', '#LowFatHighProtein', '#CalorieConsciousGnocchi', '#NutrientRichDish', '#FSA10Approved', '#GuiltFreeGnocchi']]"
71,40,"[1005, 2329, 236]",Healthy,2024-12-11 10:16:35.454698+00:00,"[['#HealthyChickenChili', '#LowFatHighProteinMeal', '#FSAapprovedRecipe', '#NutrientRichDish', '#EnergyBoostingMeal', '#NourishingDinnerOption'], ['#NutrientRichLentilLoaf', '#HealthyProteinPackedMeal', '#FillingYetLowCalorie', '#BalancedNutritionLentilLoaf', '#HeartHealthyDinnerOption', '#WeightManagementFriendlyDish'], ['#HealthyMeatloafAlternative', '#LowFatHighProteinDish', '#FSA6ApprovedMeal', '#NutrientPackedDinnerOption', '#CalorieConsciousCooking', '#EnergyBoostingRecipe']]"
70,37,"[3992, 3649, 4516]",Unhealthy,2024-12-11 10:16:07.771887+00:00,"[['#HealthyBaking', '#LowCalorieTreat', '#AlmondGoodness', '#FSA10', '#WeightLossFriendly', '#BakeWithBalance'], ['#HealthyEnchiladaCasserole', '#LowCalorieMexicanCasserole', '#ProteinPackedDinner', '#Omega3RichRecipe', '#NotForWeightLoss', '#NotEnoughActivity'], ['#DecadentCoconutBonBons', '#IndulgentTreat', '#HighFatLowProtein', '#UnhealthyDelight', '#SkipIfWatchingWeight', '#NotRecommended']]"
69,37,"[2955, 2746, 200]",Healthy,2024-12-11 10:16:07.768899+00:00,"[['#HealthyChickenPasta', '#LowCalorieMeal', '#ProteinPackedDish', '#NutrientRichMeal', '#FSAapprovedRecipe', '#BalancedAndDelicious'], ['#HealthyHamburgerSoup', '#LowFatHighProtein', '#GoodFSArating', '#NutritiousSoup', '#LowCalorieMeal', '#DeliciouslyHealthy'], ['#HealthyGrilling', '#LowCalorieEats', '#NutrientRichDish', '#LeanProteinMeal', '#HeartHealthyEating', '#FlavorfulSkewers']]"
68,33,"[3735, 4376, 5837]",Unhealthy,2024-12-11 10:16:03.435015+00:00,"[['#UnhealthyIngredients', '#HighFatContent', '#HighCalorieDish', '#LowFSAcore', '#NotRecommendedForWeightLoss', '#LimitedPhysicalActivity'], ['#UnhealthyEggplantParmesan', '#HighCalorieDish', '#HighFatContent', '#LowNutritionalValue', '#NotSuitableForWeightLoss', '#NotRecommendedForInactiveLifestyles'], ['#UnhealthyBaconCheeseTreats', '#HighCalorieSnack', '#FSA10BaconCheeseTreats', '#FatLoadedTreats', '#ProteinPackedIndulgence', '#NotForTheHealthConscious']]"
67,33,"[2282, 446, 2075]",Healthy,2024-12-11 10:16:03.431442+00:00,"[['#NutritiousPastaFagioliSoup', '#HealthyIngredientsOnly', '#LowFatHighProteinMeal', '#FSA6ApprovedRecipe', '#EnergizingSoupOption', '#MealPrepMadeEasy'], ['#HealthyBlackBeanStew', '#ProteinPackedMeal', '#BrazilianFlavors', '#NutrientRichDish', '#LowFatNutrition', '#FillingAndDelicious'], ['#HealthyTurkeyGoulash', '#LowFatHighProtein', '#NutrientRichMeal', '#NourishingDinnerOption', '#DeliciousAndHealthy', '#FSAapprovedTurkeyGoulash']]"
66,31,"[3489, 3735, 5687]",Unhealthy,2024-12-11 10:15:51.842786+00:00,"[['#HealthySteakOption', '#AvocadoSalsaPerfection', '#HighProteinDish', '#NutrientRichMeal', '#ModerateFatContent', '#NotRecommendedForLowActivityLifestyle'], ['#UnhealthyButDelicious', '#HighCalorieHawaiianChicken', '#FSA10HawaiianChicken', '#FattyAndProteinRich', '#NotRecommendedForNormalBMI', '#NoSleepNoActivityNoHawaiianChicken'], ['#UltraCalorieCasserole', '#FatFueledFeast', '#ProteinPowerhousePlate', '#UnhealthyHeartHam', '#FSA10Fail', '#SedentaryServingSugarBomb']]"
65,31,"[561, 494, 446]",Healthy,2024-12-11 10:15:51.839468+00:00,"[['#HealthyEating', '#LowFatHighProtein', '#AuthenticMoroccanFlavors', '#NutritionallyBalanced', '#DeliciouslyLowCalorie', '#HeartHealthyFSA6'], ['#HealthyEating', '#LowFatMeal', '#HighProteinDish', '#NutrientRichRecipes', '#FSA6Approved', '#DeliciouslySatisfying'], ['#HealthyBlackBeanStew', '#ProteinPackedStew', '#LowFatHighProtein', '#NutritiousBrazilianStew', '#FSA6ApprovedRecipe', '#CalorieConsciousDish']]"
64,36,"[4416, 5133, 3573]",Unhealthy,2024-12-11 10:15:45.863623+00:00,"[['#UnhealthyEatingChoice', '#HighCalorieCasserole', '#HighFatMeal', '#LowProteinOption', '#NotRecommendedForWeightLoss', '#AvoidIfInactive'], ['#LowCalorieCabbageRolls', '#HealthyIngredientsOnly', '#FatContentWarning', '#HighProteinDish', '#FSA10Meal', '#NotRecommendedForInactiveIndividuals'], ['#DecadentIndulgence', '#DietersBeware', '#CalorieBomb', '#FattyFudge', '#UnhealthyTreat', '#SkipItSparseky']]"
63,36,"[2210, 3084, 2483]",Healthy,2024-12-11 10:15:45.860373+00:00,"[['#HealthyIngredients', '#LowFatHighProtein', '#CalorieCountFriendly', '#FSA6Approved', '#NutrientPackedRolls', '#DeliciouslyHealthy'], ['#HealthyEatingWithSwissSteak', '#LowCalorieHighProtein', '#NutritiousSwissSteakRecipe', '#FSAapprovedSwissSteak', '#EasyHealthyDinnerOption', '#GetCookingWithSwissSteak'], ['#HealthyHouseFriedRice', '#NutritiousAndDelicious', '#LowFatHighProtein', '#FSAapproved', '#236CaloriesMeal', '#EasyAndHealthyDinner']]"
62,35,"[3735, 5569, 5989]",Unhealthy,2024-12-11 10:15:26.525468+00:00,"[['#UnhealthyButDelicious', '#HighCalorieMeal', '#EatInModeration', '#LowActivityRecipe', '#NotForWeightLoss', '#SleepMoreCookLess'], ['#HealthyChickenPotPie', '#LoadedWithProtein', '#AvoidIfTryingToLoseWeight', '#HighCalorieCount', '#NotRecommendedForInactiveLifestyles', '#UnhealthyPotPie'], ['#UnhealthyDrumettes', '#HighCalorieMeal', '#HighFatContent', '#LowProteinOption', '#NotForWeightLoss', '#HighFSA']]"
61,35,"[2803, 936, 446]",Healthy,2024-12-11 10:15:26.521850+00:00,"[['#HealthySpaghettiSauce', '#LowFatHighProtein', '#NutritiousTomatoSauce', '#DivineDinnerOption', '#DeliciouslyHealthy', '#FSA6Approved'], ['#HealthyPorkChopCasserole', '#LowFatHighProteinMeal', '#NutritiousCabbageCasserole', '#FSA4ApprovedRecipe', '#BalancedDietDish', '#370CalorieMeal'], ['#HealthyBlackBeanStew', '#NutritiousDinnerOption', '#HighProteinMeal', '#FillingAndFlavorful', '#FSAApprovedRecipe', '#WholesomeIngredients']]"
60,29,"[3992, 3649, 4516]",Unhealthy,2024-12-11 10:15:04.080932+00:00,"[['#HealthyRaspberryAlmondCoffeecake', '#LowCalorieCoffeecake', '#NutrientRichTreat', '#BalancedFatAndProtein', '#UnhealthyChoice', '#NotRecommended'], ['#HealthyEnchiladaCasserole', '#LowCalorieEnchiladas', '#ProteinPackedCasserole', '#NutritiousMexicanDish', '#NoGuiltyPleasure', '#FSAApprovedMeals'], ['#UnhealthyTreat', '#BadFSA', '#HighCalories', '#HighFatContent', '#NotRecommended', '#LackOfNutrition']]"
59,29,"[2955, 2746, 200]",Healthy,2024-12-11 10:15:04.077550+00:00,"[['#HealthyChickenPasta', '#LowCalorieMeal', '#HighProteinDish', '#NutritiousPastaOption', '#DeliciousAndHealthy', '#FitFoodChoice'], ['#HealthyHamburgerSoup', '#LowCalorieMeal', '#HighProteinDish', '#NutrientPackedSoup', '#FSA5Approved', '#SatisfyingSoup'], ['#HealthyBeefSkewers', '#LowCalorieDish', '#ProteinPackedMeal', '#NutrientRichRecipe', '#FSA6Approved', '#EnergyBoostingMeal']]"
58,28,"[3992, 3649, 4516]",Unhealthy,2024-12-11 10:14:11.337729+00:00,"[['#NutritiousBake', '#HealthyIndulgence', '#LowCalorieTreat', '#AlmondGoodness', '#RaspberryDelight', '#CulinaryDecadence'], ['#HealthyEnchiladaCasserole', '#LowCalorieMexicanDish', '#ProteinPackedCasserole', '#NutrientRichMeal', '#FSA10approved', '#NotForWeightLoss'], ['#HealthyIndulgence', '#DecadentTreat', '#CoconutGoodness', '#NutritionFail', '#CalorieBomb', '#NotForDieting']]"
57,28,"[2955, 2746, 200]",Healthy,2024-12-11 10:14:11.334060+00:00,"[['#HealthyChickenPasta', '#LowFatHighProteinMeal', '#FSA5Approved', '#NutritiousPastaDish', '#MacronutrientBalanced', '#DeliciousandHealthy'], ['#HealthyHamburgerSoup', '#LowCalorieDish', '#LeanProteinMeal', '#FSA5Approved', '#NutritiousIngredients', '#BalancedDietOption'], ['#HealthyEating', '#LowCalorieDish', '#ProteinPackedMeal', '#NutrientRich', '#FSA6Approved', '#EasyRecipe']]"
56,30,"[3489, 3735, 5687]",Unhealthy,2024-12-11 10:14:04.583470+00:00,"[['#HealthyProteinOption', '#AvocadoSalsaDelight', '#FlankSteakPerfection', '#LowFSArating', '#NutrientRichDish', '#HighProteinMeal'], ['#UnhealthyChoice', '#HighCalorieMeal', '#HighFatContent', '#LowFSArating', '#NotRecommended', '#BetterOptionsAvailable'], ['#UnhealthyCasserole', '#HighCalorieMeal', '#HighFatContent', '#LowProteinDish', '#NotRecommendedForRegularConsumption', '#HighFSAIndex']]"
55,30,"[561, 494, 446]",Healthy,2024-12-11 10:14:04.579992+00:00,"[['#HealthyEatingChoice', '#LowCalorieHighProtein', '#NutrientRichMeal', '#DeliciousAndHealthy', '#FSA6Approved', '#EnergyBoostingDish'], ['#HealthyAppleGlazedPorkTenderloin', '#LowFatHighProteinMeal', '#FSA6ApprovedDish', '#DeliciousAndNutritiousPorkRecipe', '#EnergyBoostingMealOption', '#PerfectForActiveLifestyles'], ['#HealthyBlackBeanStew', '#ProteinPackedMeal', '#LowFatHighProtein', '#NutritiousComfortFood', '#FillingAndDelicious', '#FuelYourBody']]"
54,21,"[3992, 3649, 4516]",Unhealthy,2024-12-11 10:13:37.531011+00:00,"[['#HealthyBaking', '#LowCalorieTreat', '#NutritiousDessert', '#AlmondLovers', '#RaspberryIndulgence', '#FSA10'], ['#HealthyEnchiladaCasserole', '#LowCalorieMexicanDish', '#ProteinPackedCasserole', '#EatCleanStayLean', '#FSA10ApprovedRecipe', '#NutritionallyBalancedMeal'], ['#DecadentCoconutIndulgence', '#CalorificTreat', '#UnhealthyButDelicious', '#SweetToothSatisfier', '#IndulgentDessert', '#HighFatHighCalorie']]"
53,21,"[2955, 2746, 200]",Healthy,2024-12-11 10:13:37.527765+00:00,"[['#HealthyChickenPasta', '#LowFatHighProtein', '#NutritiousMeal', '#FSA5Approved', '#185Calories', '#GoodForYou'], ['#HealthyHamburgerSoup', '#LowCalorieHighProteinSoup', '#NourishingBeefSoup', '#NutrientRichMeal', '#FillingSoupOption', '#BalancedDietChoice'], ['#HealthyEatingWithBeef', '#LowCalorieHighProtein', '#GoodFatsBeefSkewers', '#NutritiousGingerHoisin', '#FSA6ApprovedRecipe', '#DeliciousLowFatDish']]"
52,25,"[3992, 3649, 4516]",Unhealthy,2024-12-11 10:12:59.262464+00:00,"[['#HealthyBaking', '#LowCalorieTreats', '#AlmondGoodness', '#RaspberryLove', '#FSA10Approved', '#MindfulIndulgence'], ['#HealthyEnchiladaCasserole', '#LowCalorieMexicanDish', '#ProteinPackedEnchilada', '#NutritiousWeeknightMeal', '#ModerateFatContent', '#FSA10ApprovedMeal'], ['#HealthyIndulgence', '#CoconutDelight', '#NutritiousTreat', '#DecadentSplurge', '#MindfulEating', '#GuiltFreeDessert']]"
51,25,"[2955, 2746, 200]",Healthy,2024-12-11 10:12:59.259004+00:00,"[['#HealthyChickenPasta', '#NutritiousMeal', '#LowCalorieDish', '#ProteinPackedPasta', '#BalancedMeal', '#FSA5StarRecipe'], ['#HealthyHamburgerSoup', '#LowCalorieDish', '#HighProteinMeal', '#NutritiousSoupOption', '#FSAratingOf5', '#BalancedDietMeal'], ['#HealthyEating', '#LowCalorieDish', '#ProteinPackedMeal', '#GingerLoversDelight', '#HoisinBeefSkewers', '#HighFSAscore']]"
50,27,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:12:19.879381+00:00,"[['#UnhealthyButDelicious', '#HighCalorieChowder', '#FatFilledSoup', '#ProteinPackedIndulgence', '#NotForWeightLoss', '#TasteOverHealth'], ['#HealthySausagePastaSauce', '#ItalianSausageDelight', '#ProteinPackedSausageSauce', '#LowCalorieItalianSausage', '#NutritiousSausageSauce', '#BalancedSausagePastaSauce'], ['#LowFatRicottaGnocchi', '#HealthyProteinMeal', '#FSA10ApprovedRecipe', '#NutrientRichDish', '#HighProteinLowCalorie', '#BalancedMealOption']]"
49,27,"[1005, 2329, 236]",Healthy,2024-12-11 10:12:19.875840+00:00,"[['#HealthyChickenChili', '#LowFatHighProtein', '#FSA4Approved', '#412CaloriesPerServing', '#NutrientRichMeal', '#EasyAndDelicious'], ['#HealthyEating', '#LowFatHighProtein', '#LentilLoafGoodness', '#FSA6Outof6', '#NutritiousMeal', '#FuelForActiveLifestyle'], ['#HealthyEating', '#HighProteinDiet', '#LowFatMeals', '#FSA6', '#ImitationMeatloaf', '#CalorieSmart']]"
48,26,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:11:52.917940+00:00,"[['#UnhealthyButTasty', '#HighCalorieSoup', '#FattyChowder', '#LowFSArating', '#ProteinPacked', '#NotRecommendedForWeightLoss'], ['#SavorySausageSauce', '#ItalianSausageIndulgence', '#CalorieRichComfort', '#FattyButDelicious', '#ProteinPackedPasta', '#UnhealthyButTasty'], ['#HealthyRicottaGnocchi', '#LowBMIIngredients', '#HighProteinDish', '#FSA10Approved', '#CalorieFriendlyMeal', '#NutrientRichDinner']]"
47,26,"[1005, 2329, 236]",Healthy,2024-12-11 10:11:52.914361+00:00,"[['#HealthyEating', '#LowFatHighProtein', '#NutrientRichMeal', '#FSA4Approved', '#BalancedDiet', '#DeliciouslyNutritious'], ['#HealthyLentilLoaf', '#HighProteinDish', '#LowFatMeal', '#NutrientRichEating', '#FillingAndBalanced', '#EasyDinnerOption'], ['#HealthyMeatloafOption', '#LowCalorieHighProteinDish', '#FSA6ApprovedRecipe', '#NutrientRichMeatloaf', '#BalancedDietMealChoice', '#SatisfyingYetHealthyEating']]"
46,20,"[3489, 4167, 5609]",Unhealthy,2024-12-11 10:11:51.565025+00:00,"[['#HealthySteakOption', '#AvocadoSalsaDelight', '#LowFatHighProteinMeal', '#NutrientRichDish', '#FSA10Approved', '#CalorieConsciousChoice'], ['#UnhealthyEatingOption', '#HighCalorieMeal', '#HighFatContent', '#LowSleepHighActivity', '#BMIConcerns', '#FSA10'], ['#UnhealthyEats', '#HighFatContent', '#LowProteinContent', '#HighCalories', '#AvoidIfYoureTryingToLoseWeight', '#NotRecommendedForLowActivityLevels']]"
45,20,"[561, 91, 494]",Healthy,2024-12-11 10:11:51.561338+00:00,"[['#HealthyEating', '#LowFat', '#HighProtein', '#NutrientRich', '#GoodFSA', '#MoroccanFlavors'], ['#HealthyVeggieBurgers', '#LowCalorieDinner', '#HighProteinMeal', '#NutritiousBlackBeanBurgers', '#FSA5Recipe', '#BalancedDietOption'], ['#HealthyAppleGlazedPorkTenderloin', '#LowFatHighProteinMeal', '#FSA6ApprovedRecipe', '#DeliciousLowCalorieDish', '#EnergyBoostingPorkTenderloin', '#NutrientRichMealOption']]"
44,24,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:10:53.596616+00:00,"[['#UnhealthyButDeliciousHamChowder', '#HighCaloriePotatoHamChowder', '#HighFatHamChowderRecipe', '#ProteinPackedHamSoup', '#NotRecommendedForWeightLoss', '#AvoidIfInactiveAndUnhealthy'], ['#SavoryItalianSausageSauce', '#HealthyPastaDish', '#HighProteinMeal', '#NotForWeightLoss', '#IndulgentItalianCuisine', '#TreatYourselfToGoodFood'], ['#HealthyRicottaGnocchi', '#LowCaloriePasta', '#ProteinPackedMeal', '#HealthyFatDish', '#NutrientRichDinner', '#FSA10Option']]"
43,24,"[1005, 2329, 236]",Healthy,2024-12-11 10:10:53.593205+00:00,"[['#HealthyChickenChili', '#LowFatHighProtein', '#NutritiousMeal', '#FSAapprovedRecipe', '#CalorieFriendlyDish', '#DeliciousAndNutrientRich'], ['#HealthyEating', '#NutritiousLentilLoaf', '#LowCalorieMeal', '#HighProteinDish', '#FSA5Approved', '#EnergizingMeal'], ['#HealthyEatingWithImitationMeatloaf', '#LowFatHighProteinMeatloaf', '#FSA6ApprovedImitationMeatloaf', '#NutritiousAndDeliciousMeatloaf', '#331CaloriesImitationMeatloaf', '#ProteinPackedMeatloafOption']]"
42,22,"[3735, 5569, 5989]",Unhealthy,2024-12-11 10:10:12.969227+00:00,"[['#UnhealthyEatingOption', '#HighCalorieMeal', '#HighFatContent', '#LowFSArating', '#NotRecommendedForDailyConsumption', '#BetterOptionsAvailable'], ['#UnhealthyChickenPotPie', '#HighCalorieComfortFood', '#FatLadenMeal', '#NotForWeightWatchers', '#HighFSA', '#NutritionallyUnbalanced'], ['#UnhealthyDrumettes', '#HighCalorieDish', '#FattyFoods', '#NotRecommended', '#LowNutritionalValue', '#AvoidIfInactive']]"
41,22,"[2803, 936, 446]",Healthy,2024-12-11 10:10:12.965473+00:00,"[['#HealthySpaghettiSauce', '#LowFatHighProtein', '#NutritiousPastaSauce', '#DeliciousAndHealthy', '#DivineDinnerOption', '#FSA6Approved'], ['#HealthyPorkChopCasserole', '#LowFatHighProteinMeal', '#NutritiousCabbageRecipe', '#FSA6Rating', '#EasyMealPrep', '#LowCalorieDinner'], ['#HealthyBlackBeanStew', '#NutrientRichIngredients', '#LowFatHighProtein', '#FSA6Approved', '#CalorieFriendlyMeal', '#DeliciousAndNutritious']]"
38,18,"[3992, 3649, 4516]",Unhealthy,2024-12-11 10:10:02.255804+00:00,"[['#HealthyRaspberryCoffeecake', '#LowFatAlmondTreat', '#FSA10Approved', '#LowCalorieDessert', '#NutrientRichCoffeecake', '#BalancedDietOption'], ['#HealthyIngredientsLowFSA', '#LowCalorieEnchiladaCasserole', '#ProteinPackedMeal', '#NutritiousLowFatDish', '#GoodForModerateActivity', '#SleepWellEatWell'], ['#DecadentCoconutTreat', '#IndulgentBonBons', '#CalorieRichDessert', '#HighFatSweetTreat', '#NotIdealForWeightLoss', '#TastyButNotHealthy']]"
37,18,"[2955, 2746, 200]",Healthy,2024-12-11 10:10:02.252408+00:00,"[['#HealthyChickenPasta', '#LowCalorieMeal', '#HighProteinDish', '#NutritiousDinnerOption', '#GoodFSArating', '#SatisfyingAndDelicious'], ['#HealthyHamburgerSoup', '#LowCalorieDish', '#HighProteinMeal', '#NutrientRichIngredients', '#BalancedDietChoice', '#HeartHealthyOption'], ['#HealthyBeefSkewers', '#LowCalorieDinner', '#HighProteinMeal', '#NutrientRichRecipe', '#NutritionistApproved', '#BalancedDietOption']]"
36,23,"[3735, 5152, 3834]",Unhealthy,2024-12-11 10:09:55.198994+00:00,"[['#UnhealthyHawaiianChicken', '#HighCalorieDish', '#FattyChickenRecipe', '#PoorNutritionalChoice', '#NotRecommendedDish', '#AvoidHawaiianChicken'], ['#UnhealthyIngredients', '#HighCalorieDish', '#HighFatContent', '#LowProteinRatio', '#NotRecommended', '#PoorNutritionalValue'], ['#HighFatContent', '#UnhealthyMeal', '#HighCalorieCount', '#QuickAndUnhealthy', '#NotRecommended', '#SkipTheCassoulet']]"
35,23,"[561, 494, 2265]",Healthy,2024-12-11 10:09:55.183399+00:00,"[['#HealthyEating', '#LowFatMeal', '#HighProteinDish', '#NutrientRich', '#MoroccanFlavors', '#MealPrepWinner'], ['#HealthyEatingOption', '#LowFatHighProtein', '#NutrientRichMeal', '#GoodFSArating', '#EnergyBoostingDish', '#EasyHealthyRecipe'], ['#HealthyTomatoCurryLentilStew', '#LowFatHighProteinStew', '#NutritiousPlantBasedMeal', '#FSAapprovedStew', '#EnergyBoostingStew', '#EasyHealthyMealOption']]"
34,19,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:09:27.804390+00:00,"[['#HealthyHamChowder', '#LowCalorieSoup', '#ProteinPackedDish', '#NutritiousChowder', '#FSA10Approved', '#BalancedMeal'], ['#SausageHealthyChoice', '#LeanProteinPastaSauce', '#NutritiousSausageDish', '#CalorieConsciousSausage', '#BalanceHealthAndFlavor', '#ProteinPackedSausageSauce'], ['#HealthyRicottaGnocchi', '#LowCaloriePasta', '#HighProteinDinner', '#NutrientRichMeal', '#FSA10Friendly', '#HealthierItalianDish']]"
33,19,"[1005, 2329, 236]",Healthy,2024-12-11 10:09:27.800888+00:00,"[['#HealthyBlondeChickenChili', '#LowFatHighProtein', '#FSA4Approved', '#NutritiousAndDelicious', '#BalancedDietOption', '#EasyMealForWeightManagement'], ['#HealthyEating', '#HighProteinMeal', '#LowFatDish', '#NutritiousRecipes', '#FillingYetLight', '#EasyToMake'], ['#HealthyIngredients', '#HighProteinMeatloaf', '#LowFatDish', '#FSA6Approved', '#NutritiousChoice', '#QuickAndEasyMealprep']]"
