id,person,recommended_recipes,healthiness,created,llm_nudges
88,46,"[5474, 6345, 6563]",Unhealthy,2024-12-10 15:55:06.801914+00:00,"['Ham Chowder is a high-fat dish with a FSA score of 10 out of 12, containing 438 calories, 5.263463217g fat, and 19.1g protein. It is not recommended for individuals with a higher BMI or those looking to lose weight, especially if they have poor sleep, low activity levels, and limited preparation time.', 'Pasta Sauce with Italian Sausage is a high-fat, high-calorie dish with a FSA score of 10 out of 12, making it an unhealthy option for individuals trying to lose weight. With 339 calories, 8.76g of fat, and 18.5g of protein, this recipe should be avoided by those with higher BMI, inadequate sleep, lack of physical activity, and no intention of reducing weight.', 'Ricotta gnocchi is a high-calorie dish with 442 calories, 10.68g fat, and 22.4g protein, earning a poor FSA score of 10 out of 12. Individuals with a higher BMI, trying to lose weight, lacking sleep, and leading a sedentary lifestyle may want to avoid preparing this recipe.']"
87,46,"[1005, 2329, 236]",Healthy,2024-12-10 15:55:06.798726+00:00,"[""Michelle's Blonde Chicken Chili is a nutritious option for individuals with higher BMI, as it contains 47.2g of protein and only 0.973739897g of fat. With a FSA score of 4 (6 out of 6 - good), this dish is both healthy and satisfying, coming in at 412 calories. Even for those with limited time for exercise and sleep, this recipe is a nutritious choice to support overall well-being."", 'Lentil loaf is a nutritious dish made with wholesome ingredients like lentils, vegetables, and spices. With a FSA score of 5, this dish is a healthy choice for those looking to maintain their weight and improve their overall well-being. Packed with 272 calories, 2.5g fat, and 14.6g protein, lentil loaf is a satisfying and nutrient-dense meal option for individuals with higher BMI who may not have the time or energy for extensive meal preparation.', ""Michelle's Blonde Chicken Chili is a healthy and satisfying dish with a perfect FSA score of 6 out of 6. At only 331 calories per serving, this chili is low in fat (3.867334592g) and high in protein (17.4g), making it a great choice for those with higher BMI looking to maintain their weight with minimal effort. This recipe is perfect for busy individuals with limited sleep and physical activity levels who still want to enjoy a nutritious meal.""]"
86,42,"[5474, 6345, 6563]",Unhealthy,2024-12-10 15:54:58.469146+00:00,"['Ham chowder is a high calorie and high fat dish, with 438 calories and 5.263g of fat per serving. With a low FSA score of 10 out of 12, this recipe is not recommended for individuals with higher BMI and no specific eating goals, who get few hours of sleep, are not active, and do not want to put effort into preparing a healthier meal.', 'Pasta Sauce with Italian Sausage is a dish high in fat and calories, with a FSA score of 10 out of 12, making it an unhealthy choice for individuals with higher BMI and no specific eating goals. With 339 calories, 8.75g fat, and 18.5g protein per serving, this recipe is not recommended for those with few hours of sleep and only engaging in medium activity levels.', 'Ricotta Gnocchi is a high-calorie, fatty dish with a FSA score of 10, making it a less healthy option for those with higher BMI or no specific eating goal. With 442 calories, 10.68305831g fat, and 22.4g protein, this recipe is not recommended for individuals with few hours of sleep or only engaging in medium activity levels.']"
85,42,"[1005, 2329, 236]",Healthy,2024-12-10 15:54:58.466283+00:00,"[""Michelle's Blonde Chicken Chili is a nutritious dish packed with lean protein, boasting a low FSA score of 4 out of 6. With only 412 calories, 0.973739897g of fat, and 47.2g of protein, this recipe is perfect for those with a higher BMI who are looking for a healthy option. Despite factors like little sleep, no eating goal, and medium activity level, this hearty chili is a satisfying meal that is both delicious and guilt-free."", 'This Lentil Loaf is a healthy and nutritious dish made with lentils, vegetables, and whole grains, perfect for those looking to maintain a balanced diet. With a low FSA score of 5 and only 272 calories per serving, this dish is a guilt-free option for individuals with higher BMI. Packed with 14.6g of protein and minimal fat content, Lentil Loaf is a satisfying meal that will keep you energized throughout the day, even with few hours of sleep and medium activity level.', ""Michelle's Blonde Chicken Chili is a nutritious and satisfying dish that is low in fat and high in protein, making it a great option for those with higher BMI. With a FSA score of 6 out of 6 and only 331 calories per serving, this chili is a healthy choice for individuals who may not have specific eating goals or limited hours of sleep. Additionally, the balance of ingredients caters to those with medium activity levels, providing the necessary fuel to maintain energy throughout the day.""]"
84,58,"[3992, 3649, 4516]",Unhealthy,2024-12-10 15:54:56.883750+00:00,"['Raspberry Almond Coffeecake is a sweet treat with a high fat content, earning a FSA score of 10 out of 12. Despite its flavorful combination of raspberries and almonds, this dish may not be the best choice for individuals looking to maintain a healthy weight and lifestyle. It is recommended to opt for lower calorie and higher protein options for those with higher BMI and prioritizing weight management.', 'Enchilada Casserole is a high-fat, high-calorie dish with a FSA score of 10, containing 375 calories, 9.74g fat, and 17.4g protein. It is not recommended for individuals with a higher BMI or those looking to reduce weight, who do not get enough sleep or engage in medium activity levels.', 'Coconut Bon Bons are creamy, indulgent treats with a FSA score of 10, making them a less healthy option for individuals with higher BMI. With 148 calories and high fat content, these treats are not ideal for weight loss diets. It is recommended to prioritize sleep and exercise over preparing this high-calorie dessert.']"
83,58,"[2955, 2746, 200]",Healthy,2024-12-10 15:54:56.879994+00:00,"['Chicken Pasta I is a nutritious dish made with lean chicken breast, whole wheat pasta, and a variety of vegetables. With a FSA score of 5 out of 6, it is a healthy option for those looking to maintain their weight. At only 185 calories per serving, 1.307047163g fat, and 15.7g protein, this meal is a satisfying choice for individuals with medium activity levels.', 'Hearty Hamburger Soup is a nutritious and satisfying dish made with lean ground beef, loads of fresh vegetables, and a flavorful broth. With a FSA score of 5 and only 223 calories, 2.6g fat, and 14.7g protein per serving, this soup is a healthy option for those looking to maintain their weight while enjoying a delicious meal. It is a perfect choice for individuals with higher BMI, who do not need to lose weight, get enough sleep, and engage in medium levels of physical activity.', 'Chicken Pasta I is a healthy and satisfying dish made with lean chicken, whole wheat pasta, and fresh vegetables. With a FSA score of 6 out of 6, you can enjoy this meal guilt-free at only 124 calories. Packed with 11.7g of protein, this recipe is perfect for those with higher BMI and medium activity levels.']"
82,52,"[5569, 6225, 3556]",Unhealthy,2024-12-10 15:54:49.484418+00:00,"['Luscious Chicken Pot Pie is a delicious comfort food made with a flaky crust, tender chicken, and rich creamy filling. However, with a high FSA score of 10 and 507 calories, 7.833572453g fat, it may not be the best choice for individuals with normal BMI and those not looking to reduce weight. For a healthier option, consider a meal with less fat and calories to support overall health goals.', 'These sweet and sour meatballs are packed with a high FSA score of 11, indicating they are not a healthy choice for those with a normal BMI. With 516 calories, 4.985385106g fat, and 24.5g protein, this dish is best avoided by individuals looking to maintain a balanced diet. Opt for recipes with lower FSA scores and healthier ingredients to support overall well-being.', 'Simple Grilled Lamb Chops are high in fat and calories, earning a poor FSA score of 10 out of 12. With 23.86g of fat and 519 calories per serving, this dish is not suitable for individuals with normal BMI looking to maintain a healthy lifestyle. It is recommended that those with poor eating habits, excessive sleep, and insufficient physical activity avoid preparing this recipe.']"
81,52,"[1879, 2483, 2719]",Healthy,2024-12-10 15:54:49.481700+00:00,"['Easy Chicken Fajita Soup is a healthy and satisfying option, boasting a perfect FSA score of 6 out of 6. With only 143 calories, 2.5g of fat, and 12.4g of protein per serving, this flavorful soup is a nutritious choice for those looking to maintain a balanced diet without sacrificing taste. With minimal preparation time and ingredients that promote overall wellness, this recipe is perfect for individuals with a normal BMI, who prioritize quality sleep and require minimal physical activity.', 'House Fried Rice is a nutritious and balanced dish made with a variety of fresh vegetables, lean protein, and whole grain brown rice. With a top FSA score of 6, this flavorful recipe contains only 236 calories, 5.382157188g of fat, and 13.0g of protein per serving, making it a satisfying and guilt-free meal choice for those with normal BMI and a balanced lifestyle. Enjoy this delicious dish as a convenient and healthy option for those looking to maintain their overall well-being without sacrificing taste or quality.', 'Easy Chicken Fajita Soup is a healthy and flavorful soup that is low in calories and fat. With a perfect FSA score of 6 out of 6, this soup is packed with 13.4g of protein to keep you satisfied. It is an ideal choice for individuals with a normal BMI looking for a fulfilling meal without compromising on taste or nutrition.']"
80,59,"[5474, 5364, 6563]",Unhealthy,2024-12-10 15:54:42.474610+00:00,"[""Ham chowder is a high calorie dish with a FSA score of 10, indicating it's not a healthy choice for those with lower BMI or no eating goals. With 5.263463217g fat and 19.1g protein, this recipe is not recommended for individuals who do not engage in medium activity or get enough hours of sleep."", 'Twice-cooked Coconut Shrimp is a high-calorie, high-fat dish with a FSA score of 10 out of 12, indicating it is not a healthy choice. With 602 calories, 6.96g fat, and 25.1g protein, this recipe is not recommended for those with lower BMI or no specific eating goals, who get enough sleep and engage in only medium activity levels.', 'Ricotta Gnocchi is a high-fat, high-calorie dish with a FSA score of 10 out of 12, making it a poor choice for individuals with lower BMI. With 442 calories and 10.68305831g of fat per serving, this recipe is not recommended for those without specific health or fitness goals. However, the 22.4g of protein could be beneficial for individuals with higher activity levels seeking a post-workout meal.']"
79,59,"[2803, 2955, 200]",Healthy,2024-12-10 15:54:42.471972+00:00,"['Divine Spaghetti Sauce is a nutritious dish filled with wholesome ingredients like fresh tomatoes, garlic, and lean ground beef, boasting a perfect FSA score of 6 out of 6. With only 534 calories, 2.879594958g of fat, and 26.3g of protein, this recipe is ideal for those with lower BMI looking for a healthy and satisfying meal option. Even for those with no specific eating goals, who get enough sleep and engage in medium activity, this sauce is a delicious and guilt-free choice to enjoy over your favorite pasta.', 'Chicken Pasta I is a nutritious dish made with lean chicken breast, whole grain pasta, and a flavorful tomato sauce. With a FSA score of 5 and only 185 calories per serving, it is a healthy option for individuals with lower BMI who are looking for a balanced meal. Packed with 15.7g of protein and just 1.307047163g of fat, this recipe is perfect for those with medium activity levels and no specific eating goals.', 'Divine Spaghetti Sauce is a nutritious sauce with a perfect FSA score of 6, low in calories (124), and high in protein (11.7g). With only 4.02g fat, it is a healthy choice for individuals with lower BMI and a medium activity level, looking for a delicious and satisfying meal option.']"
78,37,"[3735, 4376, 5837]",Unhealthy,2024-12-10 15:54:37.662154+00:00,"['Hawaiian Chicken II is a dish consisting of chicken, pineapple, peppers, onions, and a sweet and tangy sauce. However, with a FSA score of 10 out of 12 and 540 calories per serving, it may not be the best choice for someone with no specific dietary goals or activities. If you are looking to maintain a healthy weight and lifestyle, it is advisable to opt for a lower calorie and fat option.', 'Eggplant Parmesan II is a high-calorie dish with 487 calories, 4.085342811g fat, and 24.2g protein. Despite being a tasty and satisfying meal, it has a poor FSA score of 10 out of 12. If you have a normal BMI, no specific dietary goals, adequate sleep, and low activity levels, it is not recommended to prepare this recipe.', 'Bacon Cheese Treats are a high-fat, high-calorie snack with a FSA score of 10, containing 470 calories, 23.45g fat, and 24.2g protein. For someone with a normal BMI, no eating goal, sufficient sleep, no activity, this recipe is not recommended.']"
77,37,"[2282, 446, 2075]",Healthy,2024-12-10 15:54:37.659711+00:00,"['Pasta Fagioli Soup II is a nutritionally balanced dish with a high protein content of 15.8g, low fat content of 0.731142613g, and only 288 calories per serving. With a perfect FSA score of 6 out of 6, this hearty soup is a delicious and healthy option for those maintaining a normal BMI and living a sedentary lifestyle. Enjoy a comforting bowl of Pasta Fagioli Soup II without compromising your health goals.', 'This Brazilian Black Bean Stew is packed with healthy ingredients like black beans, tomatoes, onions, and peppers, earning it a perfect 6 out of 6 FSA score. With only 2.36g fat and 508 calories per serving, this dish is a nutritious choice for a well-balanced meal. Additionally, the high protein content of 22.8g will keep you feeling full and satisfied, making it ideal for someone with normal BMI, no specific eating goals, enough sleep, and moderate activity level.', 'Pasta Fagioli Soup II is a healthy and satisfying dish containing wholesome ingredients like beans, vegetables, and pasta. With a perfect FSA score of 6, low 3.134977483g fat content, and high 18.3g protein content, it is a nutritious choice at only 311 calories. This soup is ideal for anyone looking for a delicious and nourishing option, regardless of their eating habits and lifestyle.']"
76,39,"[3992, 3649, 4516]",Unhealthy,2024-12-10 15:54:31.565122+00:00,"['Raspberry Almond Coffeecake is a decadent dessert made with high fat and calorie content, earning a poor FSA score of 10 out of 12. With 173 calories and 10.67425725g of fat per serving, it is not recommended for those looking to maintain a healthy weight or promote overall well-being. It is best avoided by individuals with higher BMI, as it does not align with a balanced diet and lifestyle promoting weight management and proper sleep and physical activity.', 'Enchilada Casserole is a savory dish made with layers of healthy ingredients like lean protein, vegetables, and whole grains. However, with a high FSA score of 10, 375 calories, 9.74g fat, and 17.4g protein, it may not be suitable for individuals looking to reduce weight. It is recommended to prioritize sleep, avoid overeating, and engage in medium levels of physical activity instead of preparing this recipe.', 'Coconut Bon Bons are a high-fat, high-calorie snack with a FSA score of 10 out of 12, making them a poor choice for those looking to maintain a healthy weight. With 148 calories and 17.7g of fat per serving, these sweet treats are best enjoyed in moderation by individuals with lower BMIs and who are actively trying to manage their weight. Avoid preparing this recipe if you are looking to reduce your caloric intake, prioritize sufficient sleep, or engage in only medium levels of physical activity.']"
75,39,"[2955, 2746, 200]",Healthy,2024-12-10 15:54:31.562242+00:00,"['Chicken Pasta I is a nutritious and satisfying dish made with lean chicken breast, whole grain pasta, and a rich tomato sauce. With a FSA score of 5, this dish is a great choice for those looking to maintain a healthy diet. At only 185 calories, 1.3g of fat, and 15.7g of protein per serving, it is a balanced meal option for individuals with a higher BMI who prioritize their health and well-being.', 'Hearty Hamburger Soup is a nutritious dish packed with lean ground beef, vegetables, and broth, providing 14.7g of protein and only 2.592545122g of fat per serving. With a FSA score of 5 out of 6 - good, this soup is a satisfying and balanced option for those looking to maintain a healthy lifestyle without sacrificing flavor. With just 223 calories per serving, this recipe is perfect for individuals with higher BMI who prioritize nutrient-dense meals and indulge in medium activity levels.', 'Chicken Pasta I is a delicious and nutritious dish with a perfect FSA score of 6 out of 6, making it a healthy choice for those looking to maintain a balanced diet. Packed with 124 calories, 4.024351608g of fat, and 11.7g of protein, this recipe is ideal for individuals with higher BMI who want to imbibe a wholesome meal without sacrificing taste. With no eating restrictions, adequate sleep, and medium activity levels, preparing this nutrient-rich chicken pasta is a great way to fuel your body and enjoy a satisfying meal.']"
74,44,"[3489, 3735, 5687]",Unhealthy,2024-12-10 15:54:13.032992+00:00,"['Flank Steak with Avocado Salsa is a high-fat, high-calorie dish with a poor FSA score of 10 out of 12. It contains 540 calories, 9.56g of fat, and 25.7g of protein, making it unsuitable for individuals with normal BMI, no specific dietary goals, poor sleep habits, low activity levels, and no interest in preparing complex recipes.', 'Hawaiian Chicken II is a high-calorie dish with 540 calories and 4.739843486g fat per serving, earning a poor FSA score of 10 out of 12. While it does provide 24.9g of protein, it is not recommended for individuals with normal BMI, no specific dietary goals, inadequate sleep, sedentary lifestyle, and minimal activity levels.', 'A high-calorie, high-fat dish, Hearty Ham Casserole contains 452 calories, 8.2g fat, and 21.0g protein, making it a poor choice for those with no specific dietary goals. With a FSA score of 10 out of 12, this recipe is not recommended for individuals with a normal BMI, limited physical activity, and inadequate sleep.']"
73,44,"[561, 494, 446]",Healthy,2024-12-10 15:54:13.030478+00:00,"['Moroccan Tagine is a healthy and flavorful dish made with tender chicken, aromatic spices, and a medley of vegetables. With a perfect FSA score of 6, low in fat at 0.963675413g, high in protein at 14.1g, and only 265 calories per serving, it is an excellent choice for a satisfying and nutritious meal. Quick and easy to prepare, this dish is ideal for individuals with no specific dietary goals or high activity levels.', 'Apple Glazed Pork Tenderloin is a low-fat, high-protein dish with a FSA score of 6, making it a healthy choice for those looking to maintain their weight. With only 434 calories per serving, this recipe is a nutritious option for individuals with no specific dietary goals and low activity levels. The combination of tender pork tenderloin with a delicious apple glaze makes for a flavorful meal that is easy to prepare in a few hours, perfect for those with busy schedules.', 'Moroccan Tagine is a healthy and nutritious dish with a perfect FSA score of 6, containing 508 calories, 2.363315048g fat, and 22.8g protein. Packed with ingredients like lean protein, vegetables, and flavorful spices, it is a well-balanced meal suitable for individuals with varied dietary needs and lifestyles. Enjoy this flavorful and satisfying dish for a delicious and nourishing meal without compromising on taste or health benefits.']"
72,48,"[3992, 3649, 4516]",Unhealthy,2024-12-10 15:54:11.966250+00:00,"['This Raspberry Almond Coffeecake is made with ingredients high in fat and calories, resulting in a FSA score of 10 out of 12 - considered unhealthy. With 173 calories, 10.67g fat, and 2.9g protein per serving, this dish is not suitable for individuals with higher BMI aiming to lose weight. A balanced diet, enough sleep, and medium activity levels are recommended to maintain a healthy lifestyle.', 'Enchilada Casserole is a delicious Mexican-inspired dish made with layers of corn tortillas, seasoned ground beef, and melted cheese. However, with a high FSA score of 10 out of 12 and 375 calories per serving, it may not be the best choice for individuals with higher BMI looking to lose weight. It is important to maintain a balanced diet, get enough sleep, and engage in regular physical activity to achieve and maintain a healthy lifestyle.', 'Coconut Bon Bons are a high-fat treat with a FSA score of 10 out of 12, containing 148 calories and 17.68g of fat. With only 1.3g of protein, this indulgent dessert is not suitable for individuals with higher BMI or those aiming to lose weight, and is best enjoyed in moderation by those with a balanced lifestyle including sufficient sleep and medium activity levels.']"
71,48,"[2955, 2746, 200]",Healthy,2024-12-10 15:54:11.964071+00:00,"['Chicken Pasta I is a nutritious dish featuring lean chicken breast, whole wheat pasta, and fresh vegetables. With a FSA score of 5 and only 185 calories, it is a healthy option for those with higher BMI looking to maintain weight. Packed with 15.7g of protein and only 1.307047163g of fat, this dish is perfect for individuals with medium activity levels seeking a balanced meal.', 'Hearty Hamburger Soup is a nutritious meal option with a high FSA score of 5, making it a healthy choice for individuals with higher BMI. With only 223 calories, 2.592545122g fat, and 14.7g protein per serving, this soup is a satisfying and balanced option for those looking to maintain a healthy lifestyle. By incorporating lean ground beef, vegetables, and broth, this recipe is perfect for individuals with moderate to high physical activity levels looking for a delicious yet nutritious meal.', 'Chicken Pasta I is a nutritious dish made with lean chicken, whole wheat pasta, and a variety of vegetables, earning a perfect FSA score of 6 for its healthiness. With only 124 calories, 4.02g fat, and 11.7g protein per serving, this meal is ideal for individuals with higher BMI who are maintaining their weight through balanced nutrition and regular physical activity. Prepare this recipe to enjoy a delicious and satisfying meal that supports your active lifestyle.']"
70,27,"[3992, 3649, 4516]",Unhealthy,2024-12-10 15:54:10.642189+00:00,"[""This Raspberry Almond Coffeecake is a delicious yet unhealthy option with a high FSA score of 10 out of 12. With 173 calories and 10.67425725g of fat, it's best avoided for those looking to maintain a healthy weight. Opt for a more nutritious option if you have a higher BMI and are focused on eating well, getting enough sleep, and staying active."", 'Enchilada Casserole is a high-calorie dish with a FSA score of 10 out of 12 due to its 9.74g fat content. It is not recommended for individuals with higher BMI who are trying to lose weight or maintain a healthy lifestyle. It is important to focus on getting enough sleep and engaging in moderate physical activity rather than consuming this unhealthy dish.', 'Coconut Bon Bons are a sweet treat with a high fat content of 17.68g per serving, making them unsuitable for those trying to reduce weight. With a high FSA score of 10 out of 12, these indulgent treats should be enjoyed in moderation by individuals with a balanced lifestyle including sufficient sleep and regular physical activity.']"
69,27,"[2955, 2746, 200]",Healthy,2024-12-10 15:54:10.639717+00:00,"['Chicken Pasta I is a healthy and fulfilling dish, with a FSA score of 5 making it a good option for those with higher BMI. Packed with 15.7g of protein and only 185 calories, it is a nutritious choice for individuals aiming to maintain a healthy lifestyle. With 1.307047163g of fat, this dish is an ideal option for individuals who prioritize consuming wholesome meals while balancing their daily activities.', 'Hearty Hamburger Soup is a nutritious dish packed with lean ground beef, vegetables, and hearty broth. With a low FSA score of 5 and only 223 calories, it is a healthy option for those with higher BMI levels looking to maintain their weight. With just 2.592545122g fat and 14.7g protein per serving, this soup is a satisfying meal that will keep you energized throughout the day.', 'This Chicken Pasta I recipe is a nutritious and satisfying option, with a low FSA score of 6 out of 6, 124 calories, 4.02g fat, and 11.7g protein. With ingredients like lean chicken and whole wheat pasta, it is a healthy choice for individuals with higher BMI who are looking to maintain their weight. Pair it with a side salad for a complete and balanced meal that will fuel your day of medium activity.']"
68,43,"[3489, 4167, 5609]",Unhealthy,2024-12-10 15:53:55.002008+00:00,"['Flank steak with avocado salsa is a high-calorie dish with 540 calories, 9.57g fat, and 25.7g protein. The FSA score of 10 out of 12 indicates it is not a healthy option for those with higher BMI and looking to reduce weight. It is not recommended for individuals with poor sleep, low activity levels, and lacking motivation to prepare a healthier meal.', 'This Chicken Breast Stuffed with Spinach Blue Cheese and Bacon dish contains 444 calories, 9.45g fat, and 41.6g protein, with a high FSA score of 10 out of 12. It is not recommended for individuals with higher BMI, trying to lose weight, lacking sleep, somewhat active, and not engaging in enough physical activity.', 'Uglies are a high-calorie dish with 360 calories, 9.72g fat, and 17.2g protein, resulting in a poor FSA score of 10 out of 12. It is not recommended for individuals with higher BMI, trying to lose weight, getting limited sleep, engaging in minimal activity, or preparing a healthier meal.']"
67,43,"[561, 91, 494]",Healthy,2024-12-10 15:53:54.999651+00:00,"['Moroccan Tagine is a healthy dish packed with lean protein from ingredients like chicken or lamb, with only 265 calories per serving. With a FSA score of 6 out of 6, it is a nutritious option for those looking to maintain a balanced diet. Even with limited activity, this recipe is simple and quick to prepare, making it a perfect choice for those with busy schedules.', 'These Homemade Black Bean Veggie Burgers are a healthy option, with a FSA score of 5 out of 6. With only 198 calories, 1.712964285g fat, and 11.2g protein per serving, they are a nutritious choice for those looking to maintain their weight. Easy to prepare, even for those with higher BMI, lack of sleep, and limited physical activity.', 'Moroccan Tagine is a healthy dish made with lean protein, wholesome vegetables, and aromatic spices, scoring a perfect 6 out of 6 on the FSA scale. With only 434 calories, 1.93g of fat, and 22.5g of protein per serving, it is a nutritious option for those looking to maintain a balanced diet and achieve their weight goals. Even for individuals with higher BMI and limited activity, this flavorful dish can be easily prepared and enjoyed without compromising on health benefits.']"
66,36,"[3649, 4416, 3992]",Unhealthy,2024-12-10 15:53:49.068326+00:00,"['Enchilada casserole is a high-calorie dish with 375 calories, 9.74g fat, and 17.4g protein. It has a poor FSA score of 10 out of 12, making it a less healthy choice for individuals with higher BMIs. It is not recommended for those trying to lose weight, as it is not a nutritious option for a balanced diet.', ""Parmesan Artichoke Casserole is a high-fat dish with a FSA score of 10, containing 300 calories, 16.69383335g of fat, and 15.7g of protein. It is not recommended for individuals with higher BMIs or those looking to lose weight. It's best to prioritize proper sleep and moderate physical activity over preparing this recipe."", 'This Raspberry Almond Coffeecake is packed with unhealthy fats and has a high FSA score of 10 out of 12, making it a poor choice for those looking to maintain a healthy weight. With 173 calories and only 2.9g of protein, this dish is not recommended for individuals with higher BMI who are looking to lose weight. It is important to prioritize adequate sleep and engage in regular physical activity instead of consuming dishes like this.']"
65,36,"[1716, 2871, 2746]",Healthy,2024-12-10 15:53:49.065573+00:00,"['Tasty Collard Greens are a nutritious dish packed with health benefits. With a FSA score of 5, only 142 calories, 2.6g fat, and 9.6g protein per serving, this recipe is a great option for those looking to maintain a healthy lifestyle. With the right ingredients and preparation, this dish is perfect for individuals with higher BMI, adequate sleep, and medium activity levels.', 'This Slow Cooker Vegetable Beef Soup is a nutritious option for those looking to maintain a balanced diet. With a FSA score of 6 out of 6, only 264 calories, 1.514g of fat, and 18.0g of protein, this meal is perfect for individuals with higher BMI and a medium level of physical activity. By preparing this dish, you can enjoy a wholesome and satisfying meal without compromising your health goals.', 'Tasty Collard Greens are a healthy and nutritious dish with a low FSA score of 5, providing only 223 calories. Packed with 14.7g of protein and just 2.592545122g of fat, this recipe is a great option for individuals with higher BMI who are looking to maintain their weight while still enjoying delicious and satisfying meals. With the right balance of ingredients and nutrients, Tasty Collard Greens are the perfect choice for those leading an active lifestyle.']"
64,30,"[3649, 4416, 3992]",Unhealthy,2024-12-10 15:53:40.338836+00:00,"['Enchilada Casserole is a high fat and calorie dish, with a FSA score of 10 out of 12, containing 375 calories, 9.74g fat, and 17.4g protein. It is not recommended for individuals with higher BMI or those aiming to lose weight, as it may not align with a healthy lifestyle that includes enough sleep and medium activity levels.', 'This Parmesan Artichoke Casserole is high in fat with 16.69383335g, earning a poor FSA score of 10 out of 12. With 300 calories and 15.7g of protein, it may not be the best choice for those looking to lose weight or maintain a healthy BMI. Cooking this dish is not recommended for individuals with higher BMI, insufficient sleep, and medium activity levels.', 'This Raspberry Almond Coffeecake contains 10.674g of fat and has a high FSA score of 10 out of 12, making it a less healthy option for individuals with higher BMI trying to reduce weight. With 173 calories and only 2.9g of protein, it is best avoided by those aiming for a balanced diet and lifestyle with enough sleep and medium activity levels. Overall, this recipe is not recommended for those looking to prioritize their health and wellness goals.']"
63,30,"[1716, 2871, 2746]",Healthy,2024-12-10 15:53:40.335814+00:00,"['Tasty Collard Greens are a nutritious and flavorful side dish made with fresh collard greens, known for their high levels of vitamins A, K, and C. With a low FSA score of 5 and only 142 calories per serving, this dish is a healthy option for those looking to maintain their weight while still enjoying delicious food. Packed with 9.6g of protein and just 2.6g of fat, Tasty Collard Greens are a satisfying choice for individuals with medium activity levels seeking a balanced meal option.', 'This Slow Cooker Vegetable Beef Soup is a nutritious and low-calorie meal with a perfect FSA score of 6. Packed with lean beef, fresh vegetables, and high protein content, it is a healthy option for those with medium activity levels and a higher BMI. With only 1.5g of fat per serving, this recipe is a satisfying and guilt-free choice for a balanced diet.', ""Tasty Collard Greens are a nutritious dish made with fresh collard greens, rich in vitamins and minerals for overall health. With a FSA score of 5 out of 6 and only 223 calories, they are a guilt-free option for those looking to maintain a healthy weight. With 14.7g of protein, they're also a great choice for individuals with medium activity levels looking to fuel their workouts.""]"
62,25,"[5569, 6225, 4376]",Unhealthy,2024-12-10 15:53:33.856801+00:00,"['Luscious Chicken Pot Pie is a creamy and indulgent dish containing 507 calories, 7.83g fat, and 22.5g protein, earning a high FSA score of 10 out of 12. It is not recommended for individuals with lower BMI, no specific dietary goal, adequate sleep, moderate activity levels, and limited time for meal preparation.', ""These sweet and sour meatballs are packed with protein and flavor, but may not be the best choice for those with lower BMI due to their high calorie and fat content. With an FSA score of 11 out of 12, this dish is considered unhealthy and may not align with your eating goals. If you have enough hours of sleep and are somewhat active, it's best to choose a lighter option for your meal."", 'Eggplant Parmesan II is a high calorie dish with 487 calories and 4.085342811g fat per serving, making it unsuitable for those with lower BMI or no eating goal. Additionally, with a FSA score of 10 out of 12, this recipe may not be suitable for individuals with enough hours of sleep, somewhat active lifestyle, and not enough physical activity. It does provide 24.2g of protein, but may not be the best choice for those looking to maintain a healthy weight.']"
61,25,"[2282, 2803, 2210]",Healthy,2024-12-10 15:53:33.852524+00:00,"['Pasta Fagioli Soup II is a healthy and satisfying dish with a perfect FSA score of 6 out of 6. With only 288 calories, 0.731142613g fat, and 15.8g protein per serving, this soup is a nutritious option for individuals with lower BMI and average activity levels. It is easy to prepare and a great choice for those looking to enjoy a balanced meal.', 'Divine Spaghetti Sauce is a healthy dish with a perfect FSA score of 6, containing 534 calories, 2.879594958g fat, and 26.3g protein. Made with fresh ingredients, this sauce is ideal for those looking to maintain a balanced diet and achieve their weight management goals, even with a lower BMI and limited physical activity. Prepare this recipe for a delicious and nutritious meal that will leave you feeling satisfied and nourished.', 'Pasta Fagioli Soup II is a wholesome and nutritious dish with a high FSA score of 6, indicating excellent health benefits. With only 187 calories, 1.650165017g of fat, and 11.6g of protein per serving, this soup is a perfect choice for individuals looking to maintain a healthy diet without sacrificing flavor. Despite minimal activity levels, preparing this recipe is a simple and satisfying way to nourish your body and enjoy a delicious meal.']"
60,29,"[3489, 3735, 5687]",Unhealthy,2024-12-10 15:53:26.042156+00:00,"['This Flank Steak with Avocado Salsa dish is high in calories, fat, and protein, with a FSA score of 10 out of 12 - not recommended for those with a normal BMI. It may not be suitable for those trying to maintain or lose weight, as it contains 540 calories and 9.565638361g of fat per serving. Consider a lighter option if you have limited sleep, somewhat low activity levels, and little time to prepare meals.', 'Hawaiian Chicken II is a dish with a FSA score of 10 out of 12, containing 540 calories, 4.739843486g fat, and 24.9g protein. Its high calorie and fat content may not be suitable for individuals with a normal BMI, limited physical activity, and inadequate sleep. It is recommended for those looking to maintain a balanced diet and active lifestyle.', 'Hearty Ham Casserole is a high-calorie dish with a FSA score of 10 out of 12, containing 452 calories, 8.196181895g fat, and 21.0g protein. For individuals with a normal BMI and a sedentary lifestyle, this recipe may not be suitable due to its high calorie and fat content. It is important to consider a balanced diet and healthy lifestyle choices when choosing meals to prepare.']"
